Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
SRE,SEMPRA,Utilities,Equity,"12,094,267.36",0.10,"12,094,267.36","165,403.00",73.12,United States,New York Stock Exchange Inc.,USD,1.00,--
WELL,WELLTOWER INC,Real Estate,Equity,"12,034,461.20",0.10,"12,034,461.20","135,676.00",88.70,United States,New York Stock Exchange Inc.,USD,1.00,--
CCI,CROWN CASTLE INC,Real Estate,Equity,"11,761,854.20",0.10,"11,761,854.20","114,082.00",103.10,United States,New York Stock Exchange Inc.,USD,1.00,--
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,Equity,"11,705,032.08",0.10,"11,705,032.08","141,948.00",82.46,United States,NASDAQ,USD,1.00,--
KKR,KKR AND CO INC,Financials,Equity,"11,659,430.75",0.10,"11,659,430.75","170,335.00",68.45,United States,New York Stock Exchange Inc.,USD,1.00,--
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,Equity,"11,642,577.84",0.10,"11,642,577.84","55,544.00",209.61,United States,NASDAQ,USD,1.00,--
WMB,WILLIAMS INC,Energy,Equity,"11,610,483.18",0.10,"11,610,483.18","320,466.00",36.23,United States,New York Stock Exchange Inc.,USD,1.00,--
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,Equity,"11,603,860.95",0.10,"11,603,860.95","67,839.00",171.05,United States,New York Stock Exchange Inc.,USD,1.00,--
ROST,ROSS STORES INC,Consumer Discretionary,Equity,"11,600,636.64",0.10,"11,600,636.64","88,568.00",130.98,United States,NASDAQ,USD,1.00,--
VLO,VALERO ENERGY CORP,Energy,Equity,"11,586,147.28",0.10,"11,586,147.28","92,423.00",125.36,United States,New York Stock Exchange Inc.,USD,1.00,--
CARR,CARRIER GLOBAL CORP,Industrials,Equity,"11,509,733.50",0.10,"11,509,733.50","218,194.00",52.75,United States,New York Stock Exchange Inc.,USD,1.00,--
ADSK,AUTODESK INC,Information Technology,Equity,"11,478,257.08",0.10,"11,478,257.08","56,638.00",202.66,United States,NASDAQ,USD,1.00,--
CPRT,COPART INC,Industrials,Equity,"11,441,751.37",0.10,"11,441,751.37","224,833.00",50.89,United States,NASDAQ,USD,1.00,--
NEM,NEWMONT,Materials,Equity,"11,405,257.83",0.10,"11,405,257.83","302,607.00",37.69,United States,New York Stock Exchange Inc.,USD,1.00,--
LNG,CHENIERE ENERGY INC,Energy,Equity,"11,367,964.32",0.10,"11,367,964.32","63,944.00",177.78,United States,Nyse Mkt Llc,USD,1.00,--
DXCM,DEXCOM INC,Health Care,Equity,"11,202,877.20",0.10,"11,202,877.20","101,109.00",110.80,United States,NASDAQ,USD,1.00,--
OXY,OCCIDENTAL PETROLEUM CORP,Energy,Equity,"11,072,679.21",0.10,"11,072,679.21","183,901.00",60.21,United States,New York Stock Exchange Inc.,USD,1.00,--
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,Equity,"10,963,229.28",0.09,"10,963,229.28","27,051.00",405.28,United States,NASDAQ,USD,1.00,--
TFC,TRUIST FINANCIAL CORP,Financials,Equity,"10,935,752.73",0.09,"10,935,752.73","347,277.00",31.49,United States,New York Stock Exchange Inc.,USD,1.00,--
MNST,MONSTER BEVERAGE CORP,Consumer Staples,Equity,"10,856,748.98",0.09,"10,856,748.98","196,609.00",55.22,United States,NASDAQ,USD,1.00,--
KMB,KIMBERLY CLARK CORP,Consumer Staples,Equity,"10,807,338.96",0.09,"10,807,338.96","88,353.00",122.32,United States,New York Stock Exchange Inc.,USD,1.00,--
MET,METLIFE INC,Financials,Equity,"10,750,616.22",0.09,"10,750,616.22","170,726.00",62.97,United States,New York Stock Exchange Inc.,USD,1.00,--
TRV,TRAVELERS COMPANIES INC,Financials,Equity,"10,724,504.56",0.09,"10,724,504.56","60,907.00",176.08,United States,New York Stock Exchange Inc.,USD,1.00,--
DLR,DIGITAL REALTY TRUST REIT INC,Real Estate,Equity,"10,721,588.31",0.09,"10,721,588.31","78,357.00",136.83,United States,New York Stock Exchange Inc.,USD,1.00,--
COF,CAPITAL ONE FINANCIAL CORP,Financials,Equity,"10,663,333.44",0.09,"10,663,333.44","99,872.00",106.77,United States,New York Stock Exchange Inc.,USD,1.00,--
EW,EDWARDS LIFESCIENCES CORP,Health Care,Equity,"10,648,524.46",0.09,"10,648,524.46","158,791.00",67.06,United States,New York Stock Exchange Inc.,USD,1.00,--
AEP,AMERICAN ELECTRIC POWER INC,Utilities,Equity,"10,643,252.00",0.09,"10,643,252.00","136,016.00",78.25,United States,NASDAQ,USD,1.00,--
F,FORD MOTOR CO,Consumer Discretionary,Equity,"10,628,200.62",0.09,"10,628,200.62","1,035,887.00",10.26,United States,New York Stock Exchange Inc.,USD,1.00,--
CEG,CONSTELLATION ENERGY CORP,Utilities,Equity,"10,601,595.25",0.09,"10,601,595.25","86,017.00",123.25,United States,NASDAQ,USD,1.00,--
HES,HESS CORP,Energy,Equity,"10,574,989.60",0.09,"10,574,989.60","73,234.00",144.40,United States,New York Stock Exchange Inc.,USD,1.00,--
CNC,CENTENE CORP,Health Care,Equity,"10,536,335.80",0.09,"10,536,335.80","141,980.00",74.21,United States,New York Stock Exchange Inc.,USD,1.00,--
MSCI,MSCI INC,Financials,Equity,"10,520,793.63",0.09,"10,520,793.63","20,079.00",523.97,United States,New York Stock Exchange Inc.,USD,1.00,--
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,Equity,"10,470,045.00",0.09,"10,470,045.00","25,932.00",403.75,United States,NASDAQ,USD,1.00,--
NUE,NUCOR CORP,Materials,Equity,"10,460,174.40",0.09,"10,460,174.40","66,456.00",157.40,United States,New York Stock Exchange Inc.,USD,1.00,--
PSA,PUBLIC STORAGE REIT,Real Estate,Equity,"10,433,840.64",0.09,"10,433,840.64","40,962.00",254.72,United States,New York Stock Exchange Inc.,USD,1.00,--
DHI,D R HORTON INC,Consumer Discretionary,Equity,"10,432,787.70",0.09,"10,432,787.70","82,135.00",127.02,United States,New York Stock Exchange Inc.,USD,1.00,--
ADM,ARCHER DANIELS MIDLAND,Consumer Staples,Equity,"10,415,639.91",0.09,"10,415,639.91","140,127.00",74.33,United States,New York Stock Exchange Inc.,USD,1.00,--
IDXX,IDEXX LABORATORIES INC,Health Care,Equity,"10,409,895.79",0.09,"10,409,895.79","21,763.00",478.33,United States,NASDAQ,USD,1.00,--
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,Equity,"10,373,547.10",0.09,"10,373,547.10","85,661.00",121.10,United States,New York Stock Exchange Inc.,USD,1.00,--
D,DOMINION ENERGY INC,Utilities,Equity,"10,198,249.80",0.09,"10,198,249.80","218,612.00",46.65,United States,New York Stock Exchange Inc.,USD,1.00,--
IQV,IQVIA HOLDINGS INC,Health Care,Equity,"10,181,624.40",0.09,"10,181,624.40","48,595.00",209.52,United States,New York Stock Exchange Inc.,USD,1.00,--
EXC,EXELON CORP,Utilities,Equity,"10,170,439.20",0.09,"10,170,439.20","261,720.00",38.86,United States,NASDAQ,USD,1.00,--
STZ,CONSTELLATION BRANDS INC CLASS A,Consumer Staples,Equity,"10,104,937.92",0.09,"10,104,937.92","42,273.00",239.04,United States,New York Stock Exchange Inc.,USD,1.00,--
GM,GENERAL MOTORS,Consumer Discretionary,Equity,"10,081,352.70",0.09,"10,081,352.70","358,767.00",28.10,United States,New York Stock Exchange Inc.,USD,1.00,--
PAYX,PAYCHEX INC,Industrials,Equity,"10,057,222.50",0.09,"10,057,222.50","84,550.00",118.95,United States,NASDAQ,USD,1.00,--
GIS,GENERAL MILLS INC,Consumer Staples,Equity,"10,000,943.03",0.09,"10,000,943.03","154,169.00",64.87,United States,New York Stock Exchange Inc.,USD,1.00,--
EA,ELECTRONIC ARTS INC,Communication,Equity,"9,788,253.08",0.08,"9,788,253.08","71,909.00",136.12,United States,NASDAQ,USD,1.00,--
AMP,AMERIPRISE FINANCE INC,Financials,Equity,"9,676,455.12",0.08,"9,676,455.12","27,606.00",350.52,United States,New York Stock Exchange Inc.,USD,1.00,--
SYY,SYSCO CORP,Consumer Staples,Equity,"9,655,981.65",0.08,"9,655,981.65","134,055.00",72.03,United States,New York Stock Exchange Inc.,USD,1.00,--
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,Equity,"9,628,291.86",0.08,"9,628,291.86","488,994.00",19.69,United States,New York Stock Exchange Inc.,USD,1.00,--
BK,BANK OF NEW YORK MELLON CORP,Financials,Equity,"9,619,611.18",0.08,"9,619,611.18","203,719.00",47.22,United States,New York Stock Exchange Inc.,USD,1.00,--
A,AGILENT TECHNOLOGIES INC,Health Care,Equity,"9,607,489.14",0.08,"9,607,489.14","77,486.00",123.99,United States,New York Stock Exchange Inc.,USD,1.00,--
DOW,DOW INC,Materials,Equity,"9,551,816.20",0.08,"9,551,816.20","185,833.00",51.40,United States,New York Stock Exchange Inc.,USD,1.00,--
GWW,WW GRAINGER INC,Industrials,Equity,"9,520,076.64",0.08,"9,520,076.64","11,768.00",808.98,United States,New York Stock Exchange Inc.,USD,1.00,--
JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,Equity,"9,511,847.84",0.08,"9,511,847.84","180,422.00",52.72,United States,New York Stock Exchange Inc.,USD,1.00,--
YUM,YUM BRANDS INC,Consumer Discretionary,Equity,"9,438,021.18",0.08,"9,438,021.18","73,197.00",128.94,United States,New York Stock Exchange Inc.,USD,1.00,--
O,REALTY INCOME REIT CORP,Real Estate,Equity,"9,425,527.86",0.08,"9,425,527.86","176,806.00",53.31,United States,New York Stock Exchange Inc.,USD,1.00,--
PCG,PG&E CORP,Utilities,Equity,"9,417,142.56",0.08,"9,417,142.56","524,048.00",17.97,United States,New York Stock Exchange Inc.,USD,1.00,--
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,Equity,"9,400,389.12",0.08,"9,400,389.12","132,624.00",70.88,United States,NASDAQ,USD,1.00,--
AME,AMETEK INC,Industrials,Equity,"9,391,142.75",0.08,"9,391,142.75","60,335.00",155.65,United States,New York Stock Exchange Inc.,USD,1.00,--
ALL,ALLSTATE CORP,Financials,Equity,"9,358,909.30",0.08,"9,358,909.30","68,770.00",136.09,United States,New York Stock Exchange Inc.,USD,1.00,--
OTIS,OTIS WORLDWIDE CORP,Industrials,Equity,"9,283,857.06",0.08,"9,283,857.06","109,299.00",84.94,United States,New York Stock Exchange Inc.,USD,1.00,--
LHX,L3HARRIS TECHNOLOGIES INC,Industrials,Equity,"9,275,984.55",0.08,"9,275,984.55","49,385.00",187.83,United States,New York Stock Exchange Inc.,USD,1.00,--
FTNT,FORTINET INC,Information Technology,Equity,"9,179,648.03",0.08,"9,179,648.03","173,299.00",52.97,United States,NASDAQ,USD,1.00,--
PRU,PRUDENTIAL FINANCIAL INC,Financials,Equity,"9,137,132.08",0.08,"9,137,132.08","96,059.00",95.12,United States,New York Stock Exchange Inc.,USD,1.00,--
FAST,FASTENAL,Industrials,Equity,"9,125,326.05",0.08,"9,125,326.05","149,915.00",60.87,United States,NASDAQ,USD,1.00,--
KVUE,KENVUE INC,Consumer Staples,Equity,"9,125,394.36",0.08,"9,125,394.36","455,359.00",20.04,United States,New York Stock Exchange Inc.,USD,1.00,--
FERG,FERGUSON PLC,Industrials,Equity,"9,008,438.75",0.08,"9,008,438.75","53,875.00",167.21,United States,New York Stock Exchange Inc.,USD,1.00,--
VRSK,VERISK ANALYTICS INC,Industrials,Equity,"8,940,637.44",0.08,"8,940,637.44","37,248.00",240.03,United States,NASDAQ,USD,1.00,--
CSGP,COSTAR GROUP INC,Real Estate,Equity,"8,936,313.75",0.08,"8,936,313.75","106,575.00",83.85,United States,NASDAQ,USD,1.00,--
HAL,HALLIBURTON,Energy,Equity,"8,901,118.80",0.08,"8,901,118.80","234,920.00",37.89,United States,New York Stock Exchange Inc.,USD,1.00,--
BKR,BAKER HUGHES CLASS A,Energy,Equity,"8,880,969.76",0.08,"8,880,969.76","264,472.00",33.58,United States,NASDAQ,USD,1.00,--
KMI,KINDER MORGAN INC,Energy,Equity,"8,853,638.43",0.08,"8,853,638.43","512,067.00",17.29,United States,New York Stock Exchange Inc.,USD,1.00,--
XEL,XCEL ENERGY INC,Utilities,Equity,"8,772,804.39",0.08,"8,772,804.39","145,173.00",60.43,United States,NASDAQ,USD,1.00,--
BIIB,BIOGEN INC,Health Care,Equity,"8,765,531.25",0.08,"8,765,531.25","37,905.00",231.25,United States,NASDAQ,USD,1.00,--
RSG,REPUBLIC SERVICES INC,Industrials,Equity,"8,673,502.06",0.07,"8,673,502.06","54,206.00",160.01,United States,New York Stock Exchange Inc.,USD,1.00,--
CTVA,CORTEVA INC,Materials,Equity,"8,669,320.00",0.07,"8,669,320.00","187,000.00",46.36,United States,New York Stock Exchange Inc.,USD,1.00,--
IT,GARTNER INC,Information Technology,Equity,"8,604,922.26",0.07,"8,604,922.26","20,089.00",428.34,United States,New York Stock Exchange Inc.,USD,1.00,--
DD,DUPONT DE NEMOURS INC,Materials,Equity,"8,584,654.35",0.07,"8,584,654.35","120,385.00",71.31,United States,New York Stock Exchange Inc.,USD,1.00,--
SQ,BLOCK INC CLASS A,Financials,Equity,"8,479,580.46",0.07,"8,479,580.46","143,673.00",59.02,United States,New York Stock Exchange Inc.,USD,1.00,--
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,Equity,"8,472,576.45",0.07,"8,472,576.45","131,053.00",64.65,United States,New York Stock Exchange Inc.,USD,1.00,--
COR,CENCORA INC,Health Care,Equity,"8,426,296.32",0.07,"8,426,296.32","42,199.00",199.68,United States,New York Stock Exchange Inc.,USD,1.00,--
FIS,FIDELITY NATIONAL INFORMATION SERV,Financials,Equity,"8,418,361.52",0.07,"8,418,361.52","154,664.00",54.43,United States,New York Stock Exchange Inc.,USD,1.00,--
PPG,PPG INDUSTRIES INC,Materials,Equity,"8,408,688.96",0.07,"8,408,688.96","61,539.00",136.64,United States,New York Stock Exchange Inc.,USD,1.00,--
LEN,LENNAR A CORP,Consumer Discretionary,Equity,"8,349,595.89",0.07,"8,349,595.89","65,523.00",127.43,United States,New York Stock Exchange Inc.,USD,1.00,--
CMI,CUMMINS INC,Industrials,Equity,"8,348,404.35",0.07,"8,348,404.35","37,185.00",224.51,United States,New York Stock Exchange Inc.,USD,1.00,--
URI,UNITED RENTALS INC,Industrials,Equity,"8,299,388.78",0.07,"8,299,388.78","17,909.00",463.42,United States,New York Stock Exchange Inc.,USD,1.00,--
ED,CONSOLIDATED EDISON INC,Utilities,Equity,"8,200,206.80",0.07,"8,200,206.80","90,590.00",90.52,United States,New York Stock Exchange Inc.,USD,1.00,--
ROK,ROCKWELL AUTOMATION INC,Industrials,Equity,"8,196,003.20",0.07,"8,196,003.20","30,044.00",272.80,United States,New York Stock Exchange Inc.,USD,1.00,--
VMW,VMWARE CLASS A,Information Technology,Equity,"8,100,840.00",0.07,"8,100,840.00","56,848.00",142.50,United States,New York Stock Exchange Inc.,USD,1.00,--
KDP,KEURIG DR PEPPER INC,Consumer Staples,Equity,"8,065,487.78",0.07,"8,065,487.78","248,858.00",32.41,United States,NASDAQ,USD,1.00,--
ACGL,ARCH CAPITAL GROUP LTD,Financials,Equity,"8,041,567.95",0.07,"8,041,567.95","93,561.00",85.95,United States,NASDAQ,USD,1.00,--
DDOG,DATADOG INC CLASS A,Information Technology,Equity,"7,993,074.92",0.07,"7,993,074.92","71,284.00",112.13,United States,NASDAQ,USD,1.00,--
OKE,ONEOK INC,Energy,Equity,"7,794,420.48",0.07,"7,794,420.48","116,928.00",66.66,United States,New York Stock Exchange Inc.,USD,1.00,--
SGEN,SEAGEN INC,Health Care,Equity,"7,794,952.88",0.07,"7,794,952.88","36,584.00",213.07,United States,NASDAQ,USD,1.00,--
ON,ON SEMICONDUCTOR CORP,Information Technology,Equity,"7,767,916.56",0.07,"7,767,916.56","113,301.00",68.56,United States,NASDAQ,USD,1.00,--
TTD,TRADE DESK INC CLASS A,Communication,Equity,"7,736,307.63",0.07,"7,736,307.63","115,761.00",66.83,United States,NASDAQ,USD,1.00,--
GPN,GLOBAL PAYMENTS INC,Financials,Equity,"7,700,839.50",0.07,"7,700,839.50","68,525.00",112.38,United States,New York Stock Exchange Inc.,USD,1.00,--
CDW,CDW CORP,Information Technology,Equity,"7,643,227.38",0.07,"7,643,227.38","35,219.00",217.02,United States,NASDAQ,USD,1.00,--
IR,INGERSOLL RAND INC,Industrials,Equity,"7,569,293.37",0.07,"7,569,293.37","107,047.00",70.71,United States,New York Stock Exchange Inc.,USD,1.00,--
KR,KROGER,Consumer Staples,Equity,"7,558,643.26",0.07,"7,558,643.26","172,493.00",43.82,United States,New York Stock Exchange Inc.,USD,1.00,--
DVN,DEVON ENERGY CORP,Energy,Equity,"7,556,487.32",0.07,"7,556,487.32","167,327.00",45.16,United States,New York Stock Exchange Inc.,USD,1.00,--
VICI,VICI PPTYS INC,Real Estate,Equity,"7,528,807.33",0.06,"7,528,807.33","263,153.00",28.61,United States,New York Stock Exchange Inc.,USD,1.00,--
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,Equity,"7,521,257.60",0.06,"7,521,257.60","102,191.00",73.60,United States,NASDAQ,USD,1.00,--
DASH,DOORDASH INC CLASS A,Consumer Discretionary,Equity,"7,509,098.55",0.06,"7,509,098.55","78,753.00",95.35,United States,NASDAQ,USD,1.00,--
MLM,MARTIN MARIETTA MATERIALS INC,Materials,Equity,"7,457,559.20",0.06,"7,457,559.20","16,114.00",462.80,United States,New York Stock Exchange Inc.,USD,1.00,--
HSY,HERSHEY FOODS,Consumer Staples,Equity,"7,444,431.72",0.06,"7,444,431.72","38,852.00",191.61,United States,New York Stock Exchange Inc.,USD,1.00,--
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,Equity,"7,396,060.56",0.06,"7,396,060.56","60,312.00",122.63,United States,New York Stock Exchange Inc.,USD,1.00,--
VMC,VULCAN MATERIALS,Materials,Equity,"7,375,391.40",0.06,"7,375,391.40","34,806.00",211.90,United States,New York Stock Exchange Inc.,USD,1.00,--
FANG,DIAMONDBACK ENERGY INC,Energy,Equity,"7,361,294.16",0.06,"7,361,294.16","47,751.00",154.16,United States,NASDAQ,USD,1.00,--
KHC,KRAFT HEINZ,Consumer Staples,Equity,"7,273,540.44",0.06,"7,273,540.44","209,733.00",34.68,United States,NASDAQ,USD,1.00,--
DG,DOLLAR GENERAL CORP,Consumer Staples,Equity,"7,147,784.12",0.06,"7,147,784.12","57,196.00",124.97,United States,New York Stock Exchange Inc.,USD,1.00,--
CAH,CARDINAL HEALTH INC,Health Care,Equity,"7,085,913.12",0.06,"7,085,913.12","66,924.00",105.88,United States,New York Stock Exchange Inc.,USD,1.00,--
MDB,MONGODB INC CLASS A,Information Technology,Equity,"6,994,748.76",0.06,"6,994,748.76","17,268.00",405.07,United States,NASDAQ,USD,1.00,--
PWR,QUANTA SERVICES INC,Industrials,Equity,"6,952,061.82",0.06,"6,952,061.82","37,822.00",183.81,United States,New York Stock Exchange Inc.,USD,1.00,--
EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,Equity,"6,919,426.02",0.06,"6,919,426.02","54,561.00",126.82,United States,New York Stock Exchange Inc.,USD,1.00,--
TEAM,ATLASSIAN CORP CLASS A,Information Technology,Equity,"6,896,468.35",0.06,"6,896,468.35","38,197.00",180.55,United States,NASDAQ,USD,1.00,--
ANSS,ANSYS INC,Information Technology,Equity,"6,815,808.64",0.06,"6,815,808.64","22,832.00",298.52,United States,NASDAQ,USD,1.00,--
FICO,FAIR ISAAC CORP,Information Technology,Equity,"6,807,501.47",0.06,"6,807,501.47","6,391.00","1,065.17",United States,New York Stock Exchange Inc.,USD,1.00,--
MRNA,MODERNA INC,Health Care,Equity,"6,794,380.06",0.06,"6,794,380.06","86,918.00",78.17,United States,NASDAQ,USD,1.00,--
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,Equity,"6,792,315.12",0.06,"6,792,315.12","43,574.00",155.88,United States,NASDAQ,USD,1.00,--
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,Equity,"6,778,985.68",0.06,"6,778,985.68","19,304.00",351.17,United States,New York Stock Exchange Inc.,USD,1.00,--
WEC,WEC ENERGY GROUP INC,Utilities,Equity,"6,730,981.32",0.06,"6,730,981.32","82,609.00",81.48,United States,New York Stock Exchange Inc.,USD,1.00,--
WTW,WILLIS TOWERS WATSON PLC,Financials,Equity,"6,719,257.95",0.06,"6,719,257.95","27,485.00",244.47,United States,NASDAQ,USD,1.00,--
EFX,EQUIFAX INC,Industrials,Equity,"6,707,172.78",0.06,"6,707,172.78","31,857.00",210.54,United States,New York Stock Exchange Inc.,USD,1.00,--
AWK,AMERICAN WATER WORKS INC,Utilities,Equity,"6,695,981.34",0.06,"6,695,981.34","51,322.00",130.47,United States,New York Stock Exchange Inc.,USD,1.00,--
VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,Equity,"6,642,892.26",0.06,"6,642,892.26","37,806.00",175.71,United States,New York Stock Exchange Inc.,USD,1.00,--
SPOT,SPOTIFY TECHNOLOGY SA,Communication,Equity,"6,592,780.80",0.06,"6,592,780.80","36,384.00",181.20,United States,New York Stock Exchange Inc.,USD,1.00,--
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,Equity,"6,538,042.35",0.06,"6,538,042.35","28,035.00",233.21,United States,NASDAQ,USD,1.00,--
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,Equity,"6,524,990.43",0.06,"6,524,990.43","11,949.00",546.07,United States,NASDAQ,USD,1.00,--
EIX,EDISON INTERNATIONAL,Utilities,Equity,"6,506,372.90",0.06,"6,506,372.90","98,731.00",65.90,United States,New York Stock Exchange Inc.,USD,1.00,--
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,Equity,"6,489,851.28",0.06,"6,489,851.28","68,343.00",94.96,United States,New York Stock Exchange Inc.,USD,1.00,--
HPQ,HP INC,Information Technology,Equity,"6,464,664.24",0.06,"6,464,664.24","225,564.00",28.66,United States,New York Stock Exchange Inc.,USD,1.00,--
AVB,AVALONBAY COMMUNITIES REIT INC,Real Estate,Equity,"6,459,666.36",0.06,"6,459,666.36","37,443.00",172.52,United States,New York Stock Exchange Inc.,USD,1.00,--
